"id","category"
"1930","cs"
"1931","math"
"1932","cs"
"1933","cs"
"1934","physics"
"1935","physics"
"1936","physics"
"1937","physics"
"1938","physics"
"1939","physics"
"1940","cs"
"1941","math"
"1942","cs"
"1943","cs"
"1944","physics"
"1945","math"
"1946","math"
"1947","cs"
"1948","cs"
"1949","cs"
"1950","cs"
"1951","cs"
"1952","cs"
"1953","stat"
"1954","math"
"1955","stat"
"1956","cs"
"1957","math"
"1958","physics"
"1959","cs"
"1960","cs"
"1961","physics"
"1962","cs"
"1963","physics"
"1964","stat"
"1965","cs"
"1966","physics"
"1967","cs"
"1968","math"
"1969","math"
"1970","math"
"1971","math"
"1972","cs"
"1973","stat"
"1974","physics"
"1975","cs"
"1976","cs"
"1977","physics"
"1978","math"
"1979","math"
"1980","stat"
"1981","physics"
"1982","physics"
"1983","math"
"1984","cs"
"1985","physics"
"1986","cs"
"1987","stat"
"1988","math"
"1989","cs"
"1990","physics"
"1991","cs"
"1992","physics"
"1993","stat"
"1994","math"
"1995","math"
"1996","stat"
"1997","cs"
"1998","physics"
"1999","stat"
"2000","cs"
"2001","physics"
"2002","physics"
"2003","stat"
"2004","stat"
"2005","cs"
"2006","physics"
"2007","math"
"2008","physics"
"2009","math"
"2010","cs"
"2011","physics"
"2012","physics"
"2013","math"
"2014","math"
"2015","cs"
"2016","math"
"2017","cs"
"2018","physics"
"2019","cs"
"2020","cs"
"2021","cs"
"2022","math"
"2023","cs"
"2024","math"
"2025","cs"
"2026","cs"
"2027","physics"
"2028","physics"
"2029","stat"
"2030","stat"
"2031","math"
"2032","physics"
"2033","math"
"2034","physics"
"2035","stat"
"2036","cs"
"2037","math"
"2038","math"
"2039","cs"
"2040","cs"
"2041","cs"
"2042","physics"
"2043","cs"
"2044","cs"
"2045","math"
"2046","math"
"2047","math"
"2048","cs"
"2049","cs"
"2050","cs"
"2051","cs"
"2052","physics"
"2053","stat"
"2054","stat"
"2055","physics"
"2056","cs"
"2057","math"
"2058","cs"
"2059","physics"
"2060","physics"
"2061","physics"
"2062","physics"
"2063","cs"
"2064","physics"
"2065","cs"
"2066","physics"
"2067","cs"
"2068","stat"
"2069","math"
"2070","cs"
"2071","physics"
"2072","cs"
"2073","cs"
"2074","cs"
"2075","math"
"2076","physics"
"2077","physics"
"2078","stat"
"2079","physics"
"2080","math"
"2081","cs"
"2082","cs"
"2083","math"
"2084","math"
"2085","math"
"2086","math"
"2087","math"
"2088","physics"
"2089","stat"
"2090","stat"
"2091","math"
"2092","physics"
"2093","physics"
"2094","cs"
"2095","cs"
"2096","physics"
"2097","physics"
"2098","cs"
"2099","cs"
"2100","stat"
"2101","cs"
"2102","physics"
"2103","math"
"2104","stat"
"2105","math"
"2106","math"
"2107","cs"
"2108","stat"
"2109","math"
"2110","math"
"2111","physics"
"2112","math"
"2113","math"
"2114","physics"
"2115","math"
"2116","stat"
"2117","physics"
"2118","physics"
"2119","cs"
"2120","cs"
"2121","cs"
"2122","physics"
"2123","math"
"2124","stat"
"2125","cs"
"2126","physics"
"2127","math"
"2128","cs"
"2129","cs"
"2130","cs"
"2131","math"
"2132","math"
"2133","math"
"2134","physics"
"2135","physics"
"2136","cs"
"2137","math"
"2138","physics"
"2139","physics"
"2140","cs"
"2141","cs"
"2142","physics"
"2143","physics"
"2144","physics"
"2145","math"
"2146","physics"
"2147","cs"
"2148","stat"
"2149","math"
"2150","cs"
"2151","cs"
"2152","cs"
"2153","cs"
"2154","math"
"2155","cs"
"2156","cs"
"2157","physics"
"2158","physics"
"2159","physics"
"2160","math"
"2161","stat"
"2162","math"
"2163","physics"
"2164","stat"
"2165","physics"
"2166","math"
"2167","math"
"2168","physics"
"2169","cs"
"2170","stat"
"2171","math"
"2172","physics"
"2173","physics"
"2174","stat"
"2175","cs"
"2176","cs"
"2177","math"
"2178","physics"
"2179","cs"
"2180","physics"
"2181","cs"
"2182","cs"
"2183","physics"
"2184","physics"
"2185","math"
"2186","cs"
"2187","math"
"2188","physics"
"2189","physics"
"2190","math"
"2191","cs"
"2192","physics"
"2193","cs"
"2194","cs"
"2195","stat"
"2196","math"
"2197","math"
"2198","cs"
"2199","math"
"2200","physics"
"2201","physics"
"2202","math"
"2203","cs"
"2204","physics"
"2205","math"
"2206","physics"
"2207","physics"
"2208","math"
"2209","physics"
"2210","physics"
"2211","math"
"2212","stat"
"2213","cs"
"2214","stat"
"2215","math"
"2216","math"
"2217","cs"
"2218","physics"
"2219","cs"
"2220","math"
"2221","math"
"2222","stat"
"2223","math"
"2224","math"
"2225","cs"
"2226","math"
"2227","physics"
"2228","physics"
"2229","cs"
"2230","stat"
"2231","math"
"2232","physics"
"2233","physics"
"2234","math"
"2235","physics"
"2236","cs"
"2237","cs"
"2238","physics"
"2239","physics"
"2240","physics"
"2241","physics"
"2242","stat"
"2243","stat"
"2244","physics"
"2245","cs"
"2246","physics"
"2247","stat"
"2248","cs"
"2249","cs"
"2250","cs"
"2251","cs"
"2252","stat"
"2253","cs"
"2254","physics"
"2255","math"
"2256","math"
"2257","physics"
"2258","math"
"2259","math"
"2260","math"
"2261","math"
"2262","math"
"2263","math"
"2264","math"
"2265","math"
"2266","cs"
"2267","math"
"2268","stat"
"2269","math"
"2270","physics"
"2271","math"
"2272","math"
"2273","cs"
"2274","physics"
"2275","stat"
"2276","physics"
"2277","math"
"2278","cs"
"2279","math"
"2280","cs"
"2281","cs"
"2282","physics"
"2283","math"
"2284","stat"
"2285","cs"
"2286","math"
"2287","stat"
"2288","physics"
"2289","cs"
"2290","stat"
"2291","physics"
"2292","math"
"2293","physics"
"2294","physics"
"2295","math"
"2296","math"
"2297","physics"
"2298","math"
"2299","stat"
"2300","math"
"2301","cs"
"2302","cs"
"2303","cs"
"2304","math"
"2305","physics"
"2306","math"
"2307","physics"
"2308","physics"
"2309","math"
"2310","cs"
"2311","cs"
"2312","math"
"2313","physics"
"2314","cs"
"2315","math"
"2316","math"
"2317","cs"
"2318","physics"
"2319","cs"
"2320","cs"
"2321","stat"
"2322","cs"
"2323","physics"
"2324","math"
"2325","physics"
"2326","physics"
"2327","cs"
"2328","math"
"2329","math"
"2330","physics"
"2331","physics"
"2332","cs"
"2333","math"
"2334","cs"
"2335","physics"
"2336","stat"
"2337","math"
"2338","cs"
"2339","physics"
"2340","physics"
"2341","physics"
"2342","math"
"2343","math"
"2344","physics"
"2345","cs"
"2346","physics"
"2347","math"
"2348","stat"
"2349","physics"
"2350","stat"
"2351","cs"
"2352","physics"
"2353","math"
"2354","cs"
"2355","physics"
"2356","math"
"2357","cs"
"2358","math"
"2359","physics"
"2360","math"
"2361","physics"
"2362","cs"
"2363","math"
"2364","cs"
"2365","physics"
"2366","math"
"2367","cs"
"2368","math"
"2369","physics"
"2370","physics"
"2371","math"
"2372","physics"
"2373","stat"
"2374","math"
"2375","cs"
"2376","math"
"2377","physics"
"2378","physics"
"2379","cs"
"2380","cs"
"2381","stat"
"2382","stat"
"2383","math"
"2384","stat"
"2385","cs"
"2386","physics"
"2387","cs"
"2388","physics"
"2389","stat"
"2390","cs"
"2391","cs"
"2392","cs"
"2393","math"
"2394","math"
"2395","math"
"2396","physics"
"2397","stat"
"2398","physics"
"2399","cs"
"2400","physics"
"2401","cs"
"2402","physics"
"2403","cs"
"2404","cs"
"2405","cs"
"2406","stat"
"2407","physics"
"2408","physics"
"2409","physics"
"2410","cs"
"2411","cs"
"2412","math"
"2413","math"
"2414","math"
"2415","stat"
"2416","math"
"2417","math"
"2418","physics"
"2419","stat"
"2420","cs"
"2421","math"
"2422","math"
"2423","cs"
"2424","math"
"2425","stat"
"2426","math"
"2427","physics"
"2428","cs"
"2429","cs"
"2430","stat"
"2431","physics"
"2432","cs"
"2433","math"
"2434","physics"
"2435","math"
"2436","cs"
"2437","physics"
"2438","physics"
"2439","physics"
"2440","physics"
"2441","stat"
"2442","cs"
"2443","cs"
"2444","stat"
"2445","stat"
"2446","math"
"2447","physics"
"2448","physics"
"2449","cs"
"2450","cs"
"2451","cs"
"2452","math"
"2453","cs"
"2454","physics"
"2455","physics"
"2456","math"
"2457","cs"
"2458","math"
"2459","physics"
"2460","physics"
"2461","math"
"2462","stat"
"2463","math"
"2464","math"
"2465","physics"
"2466","cs"
"2467","physics"
"2468","cs"
"2469","physics"
"2470","stat"
"2471","cs"
"2472","cs"
"2473","cs"
"2474","cs"
"2475","stat"
"2476","cs"
"2477","physics"
"2478","math"
"2479","math"
"2480","math"
"2481","cs"
"2482","cs"
"2483","math"
"2484","math"
"2485","physics"
"2486","cs"
"2487","math"
"2488","cs"
"2489","physics"
"2490","cs"
"2491","cs"
"2492","physics"
"2493","physics"
"2494","math"
"2495","cs"
"2496","physics"
"2497","physics"
"2498","cs"
"2499","physics"
"2500","physics"
"2501","cs"
"2502","cs"
"2503","cs"
"2504","stat"
"2505","physics"
"2506","cs"
"2507","math"
"2508","physics"
"2509","cs"
"2510","stat"
"2511","math"
"2512","physics"
"2513","cs"
"2514","math"
"2515","cs"
"2516","physics"
"2517","math"
"2518","cs"
"2519","cs"
"2520","physics"
"2521","math"
"2522","cs"
"2523","math"
"2524","math"
"2525","physics"
"2526","math"
"2527","math"
"2528","math"
"2529","physics"
"2530","math"
"2531","physics"
"2532","cs"
"2533","cs"
"2534","cs"
"2535","stat"
"2536","math"
"2537","physics"
"2538","physics"
"2539","physics"
"2540","cs"
"2541","cs"
"2542","math"
"2543","cs"
"2544","physics"
"2545","stat"
"2546","cs"
"2547","math"
"2548","cs"
"2549","math"
"2550","physics"
"2551","stat"
"2552","math"
"2553","physics"
"2554","cs"
"2555","math"
"2556","math"
"2557","cs"
"2558","math"
"2559","stat"
"2560","cs"
"2561","physics"
"2562","math"
"2563","cs"
"2564","physics"
"2565","math"
"2566","physics"
"2567","math"
"2568","physics"
"2569","physics"
"2570","math"
"2571","math"
"2572","stat"
"2573","physics"
"2574","stat"
"2575","physics"
"2576","cs"
"2577","cs"
"2578","physics"
"2579","math"
"2580","cs"
"2581","math"
"2582","physics"
"2583","cs"
"2584","math"
"2585","cs"
"2586","physics"
"2587","physics"
"2588","cs"
"2589","stat"
"2590","math"
"2591","physics"
"2592","math"
"2593","physics"
"2594","math"
"2595","cs"
"2596","math"
"2597","math"
"2598","cs"
"2599","stat"
"2600","physics"
"2601","cs"
"2602","cs"
"2603","cs"
"2604","math"
"2605","physics"
"2606","cs"
"2607","math"
"2608","stat"
"2609","stat"
"2610","math"
"2611","physics"
"2612","cs"
"2613","cs"
"2614","cs"
"2615","cs"
"2616","physics"
"2617","physics"
"2618","cs"
"2619","physics"
"2620","physics"
"2621","stat"
"2622","math"
"2623","physics"
"2624","stat"
"2625","math"
"2626","cs"
"2627","physics"
"2628","physics"
"2629","cs"
"2630","math"
"2631","physics"
"2632","cs"
"2633","stat"
"2634","cs"
"2635","math"
"2636","math"
"2637","physics"
"2638","stat"
"2639","cs"
"2640","math"
"2641","stat"
"2642","math"
"2643","cs"
"2644","physics"
"2645","stat"
"2646","math"
"2647","stat"
"2648","math"
"2649","cs"
"2650","stat"
"2651","physics"
"2652","stat"
"2653","math"
"2654","cs"
"2655","math"
"2656","cs"
"2657","math"
"2658","cs"
"2659","math"
"2660","physics"
"2661","cs"
"2662","stat"
"2663","physics"
"2664","cs"
"2665","math"
"2666","cs"
"2667","physics"
"2668","cs"
"2669","cs"
"2670","physics"
"2671","cs"
"2672","physics"
"2673","cs"
"2674","math"
"2675","cs"
"2676","cs"
"2677","math"
"2678","math"
"2679","physics"
"2680","cs"
"2681","physics"
"2682","cs"
"2683","math"
"2684","physics"
"2685","cs"
"2686","cs"
"2687","stat"
"2688","math"
"2689","physics"
"2690","math"
"2691","math"
"2692","physics"
"2693","physics"
"2694","cs"
"2695","cs"
"2696","physics"
"2697","stat"
"2698","math"
"2699","cs"
"2700","stat"
"2701","math"
"2702","stat"
"2703","cs"
"2704","math"
"2705","physics"
"2706","cs"
"2707","math"
"2708","physics"
"2709","physics"
"2710","math"
"2711","physics"
"2712","cs"
"2713","stat"
"2714","math"
"2715","math"
"2716","physics"
"2717","cs"
"2718","stat"
"2719","math"
"2720","physics"
"2721","math"
"2722","physics"
"2723","physics"
"2724","math"
"2725","cs"
"2726","cs"
"2727","physics"
"2728","cs"
"2729","physics"
"2730","cs"
"2731","math"
"2732","stat"
"2733","cs"
"2734","stat"
"2735","stat"
"2736","stat"
"2737","cs"
"2738","cs"
"2739","cs"
"2740","cs"
"2741","stat"
"2742","math"
"2743","stat"
"2744","cs"
"2745","stat"
"2746","cs"
"2747","stat"
"2748","physics"
"2749","math"
"2750","math"
"2751","math"
"2752","cs"
"2753","math"
"2754","cs"
"2755","math"
"2756","physics"
"2757","physics"
"2758","physics"
"2759","math"
"2760","physics"
"2761","cs"
"2762","stat"
"2763","physics"
"2764","cs"
"2765","physics"
"2766","cs"
"2767","physics"
"2768","cs"
"2769","physics"
"2770","cs"
"2771","physics"
"2772","physics"
"2773","cs"
"2774","math"
"2775","physics"
"2776","cs"
"2777","cs"
"2778","stat"
"2779","cs"
"2780","cs"
"2781","math"
"2782","cs"
"2783","cs"
"2784","physics"
"2785","physics"
"2786","cs"
"2787","cs"
"2788","cs"
"2789","cs"
"2790","physics"
"2791","physics"
"2792","math"
"2793","math"
"2794","physics"
"2795","stat"
"2796","cs"
"2797","cs"
"2798","physics"
"2799","cs"
"2800","cs"
"2801","physics"
"2802","stat"
"2803","physics"
"2804","physics"
"2805","cs"
"2806","cs"
"2807","math"
"2808","physics"
"2809","math"
"2810","physics"
"2811","math"
"2812","physics"
"2813","physics"
"2814","cs"
"2815","physics"
"2816","physics"
"2817","cs"
"2818","stat"
"2819","math"
"2820","math"
"2821","cs"
"2822","physics"
"2823","math"
"2824","physics"
"2825","stat"
"2826","math"
"2827","physics"
"2828","physics"
"2829","physics"
"2830","cs"
"2831","cs"
"2832","physics"
"2833","cs"
"2834","math"
"2835","cs"
"2836","stat"
"2837","math"
"2838","physics"
"2839","physics"
"2840","cs"
"2841","cs"
"2842","physics"
"2843","math"
"2844","cs"
"2845","cs"
"2846","physics"
"2847","physics"
"2848","cs"
"2849","cs"
"2850","stat"
"2851","stat"
"2852","math"
"2853","physics"
"2854","physics"
"2855","math"
"2856","math"
"2857","stat"
"2858","math"
"2859","cs"
"2860","cs"
"2861","physics"
"2862","math"
"2863","physics"
"2864","physics"
"2865","cs"
"2866","cs"
"2867","cs"
"2868","math"
"2869","cs"
"2870","cs"
"2871","math"
"2872","math"
"2873","cs"
"2874","stat"
"2875","physics"
"2876","physics"
"2877","math"
"2878","cs"
"2879","cs"
"2880","cs"
"2881","cs"
"2882","cs"
"2883","stat"
"2884","cs"
"2885","math"
"2886","math"
"2887","math"
"2888","math"
"2889","physics"
"2890","physics"
"2891","math"
"2892","stat"
"2893","physics"
"2894","physics"
"2895","math"
"2896","cs"
"2897","cs"
"2898","physics"
"2899","stat"
"2900","math"
"2901","cs"
"2902","physics"
"2903","physics"
"2904","stat"
"2905","stat"
"2906","math"
"2907","physics"
"2908","math"
"2909","physics"
"2910","stat"
"2911","math"
"2912","math"
"2913","math"
"2914","physics"
"2915","math"
"2916","cs"
"2917","physics"
"2918","physics"
"2919","stat"
"2920","physics"
"2921","math"
"2922","cs"
"2923","cs"
"2924","stat"
"2925","stat"
"2926","math"
"2927","math"
"2928","math"
"2929","math"
"2930","math"
"2931","cs"
"2932","math"
"2933","math"
"2934","physics"
"2935","stat"
"2936","stat"
"2937","cs"
"2938","cs"
"2939","stat"
"2940","physics"
"2941","cs"
"2942","cs"
"2943","cs"
"2944","physics"
"2945","stat"
"2946","cs"
"2947","physics"
"2948","physics"
"2949","cs"
"2950","math"
"2951","cs"
"2952","cs"
"2953","physics"
"2954","math"
"2955","math"
"2956","physics"
"2957","physics"
"2958","stat"
"2959","stat"
"2960","cs"
"2961","stat"
"2962","math"
"2963","stat"
"2964","math"
"2965","math"
"2966","physics"
"2967","cs"
"2968","cs"
"2969","physics"
"2970","math"
"2971","stat"
"2972","physics"
"2973","math"
"2974","physics"
"2975","physics"
"2976","math"
"2977","cs"
"2978","math"
"2979","stat"
"2980","cs"
"2981","math"
"2982","cs"
"2983","math"
"2984","math"
"2985","physics"
"2986","math"
"2987","physics"
"2988","cs"
"2989","physics"
"2990","physics"
"2991","cs"
"2992","physics"
"2993","math"
"2994","cs"
"2995","physics"
"2996","physics"
"2997","math"
"2998","math"
"2999","physics"
"3000","cs"
"3001","math"
"3002","cs"
"3003","cs"
"3004","physics"
"3005","physics"
"3006","stat"
"3007","stat"
"3008","cs"
"3009","physics"
"3010","stat"
"3011","physics"
"3012","cs"
"3013","math"
"3014","math"
"3015","cs"
"3016","math"
"3017","cs"
"3018","stat"
"3019","physics"
"3020","cs"
"3021","physics"
"3022","math"
"3023","math"
"3024","cs"
"3025","cs"
"3026","cs"
"3027","stat"
"3028","math"
"3029","math"
"3030","math"
"3031","math"
"3032","math"
"3033","cs"
"3034","math"
"3035","physics"
"3036","cs"
"3037","math"
"3038","cs"
"3039","physics"
"3040","cs"
"3041","cs"
"3042","math"
"3043","physics"
"3044","cs"
"3045","physics"
"3046","math"
"3047","math"
"3048","physics"
"3049","cs"
"3050","stat"
"3051","math"
"3052","stat"
"3053","cs"
"3054","physics"
"3055","math"
"3056","physics"
"3057","cs"
"3058","physics"
"3059","cs"
"3060","cs"
"3061","cs"
"3062","cs"
"3063","cs"
"3064","math"
"3065","math"
"3066","cs"
"3067","cs"
"3068","cs"
"3069","stat"
"3070","physics"
"3071","stat"
"3072","cs"
"3073","physics"
"3074","physics"
"3075","physics"
"3076","math"
"3077","cs"
"3078","physics"
"3079","physics"
"3080","physics"
"3081","cs"
"3082","physics"
"3083","physics"
"3084","math"
"3085","math"
"3086","stat"
"3087","cs"
"3088","cs"
"3089","cs"
"3090","physics"
"3091","physics"
"3092","cs"
"3093","stat"
"3094","math"
"3095","cs"
"3096","physics"
"3097","physics"
"3098","math"
"3099","physics"
"3100","physics"
"3101","physics"
"3102","stat"
"3103","physics"
"3104","physics"
"3105","stat"
"3106","physics"
"3107","stat"
"3108","math"
"3109","cs"
"3110","physics"
"3111","stat"
"3112","cs"
"3113","physics"
"3114","physics"
"3115","cs"
"3116","stat"
"3117","cs"
"3118","physics"
"3119","math"
"3120","math"
"3121","math"
"3122","stat"
"3123","physics"
"3124","cs"
"3125","cs"
"3126","stat"
"3127","math"
"3128","math"
"3129","cs"
"3130","cs"
"3131","math"
"3132","math"
"3133","math"
"3134","cs"
"3135","stat"
"3136","math"
"3137","physics"
"3138","cs"
"3139","physics"
"3140","cs"
"3141","physics"
"3142","cs"
"3143","stat"
"3144","stat"
"3145","physics"
"3146","physics"
"3147","stat"
"3148","cs"
"3149","math"
"3150","cs"
"3151","stat"
"3152","physics"
"3153","physics"
"3154","physics"
"3155","math"
"3156","cs"
"3157","cs"
"3158","math"
"3159","cs"
"3160","physics"
"3161","cs"
"3162","stat"
"3163","cs"
"3164","physics"
"3165","cs"
"3166","cs"
"3167","physics"
"3168","math"
"3169","stat"
"3170","math"
"3171","cs"
"3172","stat"
"3173","cs"
"3174","physics"
"3175","cs"
"3176","physics"
"3177","cs"
"3178","math"
"3179","cs"
"3180","cs"
"3181","cs"
"3182","math"
"3183","physics"
"3184","math"
"3185","math"
"3186","stat"
"3187","math"
"3188","cs"
"3189","physics"
"3190","math"
"3191","cs"
"3192","cs"
"3193","physics"
"3194","math"
"3195","stat"
"3196","math"
"3197","cs"
"3198","math"
"3199","math"
"3200","cs"
"3201","physics"
"3202","stat"
"3203","physics"
"3204","cs"
"3205","stat"
"3206","cs"
"3207","cs"
"3208","cs"
"3209","physics"
"3210","cs"
"3211","math"
"3212","physics"
"3213","math"
"3214","math"
"3215","math"
"3216","math"
"3217","physics"
"3218","math"
"3219","cs"
"3220","cs"
"3221","cs"
"3222","physics"
"3223","physics"
"3224","cs"
"3225","stat"
"3226","physics"
"3227","cs"
"3228","cs"
"3229","physics"
"3230","physics"
"3231","math"
"3232","physics"
"3233","physics"
"3234","math"
"3235","math"
"3236","cs"
"3237","stat"
"3238","physics"
"3239","math"
"3240","math"
"3241","physics"
